source_kind,shape_threshold,scenario,source_log,source_event_index,track_id,frame_id,timestamp,label,archetype,resolution_status,action,reason,yaw_source,yaw_ambiguous,scale_source,descriptor_build_us,descriptor_build_with_parts_us,schedule_us,scheduler_decision_us,update_packet_build_us,effective_create_us,create_total_python_us,pose_update_no_mesh_us,descriptor_bytes,packet_bytes,triangles,parts,previous_descriptor_id
synthetic,0.2,moving_car,,,moving_car_01,3,2026-07-02T12:01:03Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,305.7,305.7,5.8,5.8,13.3,0.0,0.0,19.1,6251,938,864,12,sppa-867e3f10cb1a7734
synthetic,0.2,moving_car,,,moving_car_01,4,2026-07-02T12:01:04Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,252.7,252.7,4.5,4.5,8.8,0.0,0.0,13.3,6218,921,864,12,sppa-6cf8cbb07fecb6d7
synthetic,0.2,moving_car,,,moving_car_01,5,2026-07-02T12:01:05Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,184.6,184.6,3.5,3.5,8.3,0.0,0.0,11.8,6223,924,864,12,sppa-f3021cf49018e1f8
synthetic,0.2,moving_car,,,moving_car_01,6,2026-07-02T12:01:06Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,184.1,184.1,3.4,3.4,9.7,0.0,0.0,13.1,6290,964,864,12,sppa-99438018b47a5f52
synthetic,0.2,moving_car,,,moving_car_01,7,2026-07-02T12:01:07Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,185.3,185.3,3.7,3.7,8.4,0.0,0.0,12.100000000000001,6262,950,864,12,sppa-a560b794d835cdf3
synthetic,0.2,moving_car,,,moving_car_01,8,2026-07-02T12:01:08Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,177.1,177.1,3.3,3.3,8.0,0.0,0.0,11.3,6260,949,864,12,sppa-e34dc3f8ebfa6757
synthetic,0.2,moving_car,,,moving_car_01,9,2026-07-02T12:01:09Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,176.6,176.6,3.4,3.4,8.6,0.0,0.0,12.0,6290,964,864,12,sppa-61f92fef34f11f47
synthetic,0.2,moving_car,,,moving_car_01,10,2026-07-02T12:01:10Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,176.1,176.1,3.3,3.3,8.0,0.0,0.0,11.3,6261,950,864,12,sppa-4766bf2ac8321114
synthetic,0.2,moving_car,,,moving_car_01,11,2026-07-02T12:01:11Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,180.0,180.0,3.2,3.2,8.0,0.0,0.0,11.2,6263,951,864,12,sppa-d8d23b896f0c04b1
synthetic,0.2,truck_scale_change,,,truck_scale_01,0,2026-07-02T12:02:00Z,truck,truck,exact_class,create,first_descriptor_for_track,mask_pca_axial,True,metric_dims_input,312.7,312.7,1.0,1.0,54.8,507.6,876.0999999999999,0.0,8143,6563,1668,19,
synthetic,0.2,truck_scale_change,,,truck_scale_01,1,2026-07-02T12:02:01Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,292.1,292.1,4.1,4.1,9.1,0.0,0.0,13.2,8200,943,1668,19,sppa-c49fbd78ca060362
synthetic,0.2,truck_scale_change,,,truck_scale_01,2,2026-07-02T12:02:02Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,285.4,285.4,3.8,3.8,9.5,0.0,0.0,13.3,8155,943,1668,19,sppa-31a073c92d9bf356
synthetic,0.2,truck_scale_change,,,truck_scale_01,3,2026-07-02T12:02:03Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,297.0,297.0,3.7,3.7,8.7,0.0,0.0,12.399999999999999,8200,943,1668,19,sppa-7c8c39e7e82fcb35
synthetic,0.2,truck_scale_change,,,truck_scale_01,4,2026-07-02T12:02:04Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,291.7,291.7,3.8,3.8,8.5,0.0,0.0,12.3,8200,943,1668,19,sppa-01c6ccbb515635e9
synthetic,0.2,truck_scale_change,,,truck_scale_01,5,2026-07-02T12:02:05Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,304.6,304.6,3.8,3.8,8.9,0.0,0.0,12.7,8193,942,1668,19,sppa-b742ef5c37457027
synthetic,0.2,truck_scale_change,,,truck_scale_01,6,2026-07-02T12:02:06Z,truck,truck,exact_class,shape_param_update,shape_ratio_ge_0.20,track_velocity,False,metric_dims_input,286.9,286.9,2.8,2.8,14.0,0.0,0.0,16.8,8187,1381,1668,19,sppa-705149cb2b133639
synthetic,0.2,truck_scale_change,,,truck_scale_01,7,2026-07-02T12:02:07Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,295.4,295.4,4.0,4.0,8.7,0.0,0.0,12.7,8197,943,1668,19,sppa-5f59a9a18bd8a089
synthetic,0.2,truck_scale_change,,,truck_scale_01,8,2026-07-02T12:02:08Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,288.7,288.7,3.9,3.9,9.0,0.0,0.0,12.9,8183,943,1668,19,sppa-dee5fb384a7fca7c
synthetic,0.2,truck_scale_change,,,truck_scale_01,9,2026-07-02T12:02:09Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,287.0,287.0,3.6,3.6,8.8,0.0,0.0,12.4,8155,943,1668,19,sppa-502a8ddd36f67cfa
synthetic,0.2,truck_scale_change,,,truck_scale_01,10,2026-07-02T12:02:10Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,287.8,287.8,3.6,3.6,8.6,0.0,0.0,12.2,8194,943,1668,19,sppa-35f24821845b4719
synthetic,0.2,truck_scale_change,,,truck_scale_01,11,2026-07-02T12:02:11Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,290.2,290.2,3.8,3.8,8.9,0.0,0.0,12.7,8198,944,1668,19,sppa-e5e63ff059690584
synthetic,0.2,class_change,,,class_change_01,0,2026-07-02T12:03:00Z,car,car,exact_class,create,first_descriptor_for_track,mask_pca_axial,True,metric_dims_input,195.1,195.1,0.9,0.9,42.6,220.7,459.29999999999995,0.0,6226,4658,864,12,
synthetic,0.2,class_change,,,class_change_01,1,2026-07-02T12:03:01Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,187.5,187.5,3.7,3.7,9.0,0.0,0.0,12.7,6221,925,864,12,sppa-4e5e1cc09d6833a4
synthetic,0.2,class_change,,,class_change_01,2,2026-07-02T12:03:02Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,189.3,189.3,3.4,3.4,8.8,0.0,0.0,12.200000000000001,6263,925,864,12,sppa-ae8b352309136db8
synthetic,0.2,class_change,,,class_change_01,3,2026-07-02T12:03:03Z,truck,truck,exact_class,regenerate_topology,archetype_change,track_velocity,False,metric_dims_input,286.7,286.7,1.0,1.0,53.2,458.2,799.1,0.0,8161,6584,1668,19,sppa-028da44cfb3925b2
synthetic,0.2,class_change,,,class_change_01,4,2026-07-02T12:03:04Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,284.3,284.3,4.0,4.0,8.8,0.0,0.0,12.8,8173,927,1668,19,sppa-28bb6de7b9e450b2
synthetic,0.2,class_change,,,class_change_01,5,2026-07-02T12:03:05Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,290.7,290.7,3.8,3.8,8.1,0.0,0.0,11.899999999999999,8176,927,1668,19,sppa-e6005980fbdc5a86
synthetic,0.3,static_tower,,,static_tower_01,0,2026-07-02T12:00:00Z,tower,tower,exact_class,create,first_descriptor_for_track,mask_pca_axial,True,metric_dims_input,100.8,100.8,0.9,0.9,23.6,36.8,162.1,0.0,4176,2584,90,4,
synthetic,0.3,static_tower,,,static_tower_01,1,2026-07-02T12:00:01Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,93.2,93.2,4.2,4.2,9.3,0.0,0.0,13.5,4202,933,90,4,sppa-1e9424522fb8ba4a
synthetic,0.3,static_tower,,,static_tower_01,2,2026-07-02T12:00:02Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,85.8,85.8,3.5,3.5,8.4,0.0,0.0,11.9,4202,933,90,4,sppa-36fe055b5bd19789
synthetic,0.3,static_tower,,,static_tower_01,3,2026-07-02T12:00:03Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,85.7,85.7,3.3,3.3,8.0,0.0,0.0,11.3,4202,933,90,4,sppa-c1a5766916dbbfd9
synthetic,0.3,static_tower,,,static_tower_01,4,2026-07-02T12:00:04Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,85.2,85.2,3.3,3.3,7.9,0.0,0.0,11.2,4202,933,90,4,sppa-ef48757df93315f4
synthetic,0.3,static_tower,,,static_tower_01,5,2026-07-02T12:00:05Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,84.5,84.5,3.2,3.2,7.8,0.0,0.0,11.0,4202,933,90,4,sppa-c075132045a91022
synthetic,0.3,static_tower,,,static_tower_01,6,2026-07-02T12:00:06Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,83.0,83.0,3.2,3.2,8.0,0.0,0.0,11.2,4202,933,90,4,sppa-49125fea7727917a
synthetic,0.3,static_tower,,,static_tower_01,7,2026-07-02T12:00:07Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,105.3,105.3,3.4,3.4,8.0,0.0,0.0,11.4,4202,933,90,4,sppa-cc0ccb625ecd1ef2
synthetic,0.3,static_tower,,,static_tower_01,8,2026-07-02T12:00:08Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,83.5,83.5,3.1,3.1,8.0,0.0,0.0,11.1,4202,933,90,4,sppa-a0f36fb989953af5
synthetic,0.3,static_tower,,,static_tower_01,9,2026-07-02T12:00:09Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,100.7,100.7,3.6,3.6,7.8,0.0,0.0,11.4,4202,933,90,4,sppa-98813cf59cbad99b
synthetic,0.3,moving_car,,,moving_car_01,0,2026-07-02T12:01:00Z,car,car,exact_class,create,first_descriptor_for_track,mask_pca_axial,True,metric_dims_input,244.8,244.8,0.9,0.9,39.0,237.9,522.6,0.0,6181,4627,864,12,
synthetic,0.3,moving_car,,,moving_car_01,1,2026-07-02T12:01:01Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,177.0,177.0,3.6,3.6,9.1,0.0,0.0,12.7,6223,924,864,12,sppa-c2d0aa330d0443fe
synthetic,0.3,moving_car,,,moving_car_01,2,2026-07-02T12:01:02Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,204.2,204.2,3.4,3.4,8.2,0.0,0.0,11.6,6218,921,864,12,sppa-77f756cd90758b52
synthetic,0.3,moving_car,,,moving_car_01,3,2026-07-02T12:01:03Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,176.3,176.3,3.3,3.3,8.4,0.0,0.0,11.7,6251,938,864,12,sppa-867e3f10cb1a7734
synthetic,0.3,moving_car,,,moving_car_01,4,2026-07-02T12:01:04Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,176.9,176.9,3.2,3.2,10.8,0.0,0.0,14.0,6218,921,864,12,sppa-6cf8cbb07fecb6d7
synthetic,0.3,moving_car,,,moving_car_01,5,2026-07-02T12:01:05Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,178.0,178.0,3.5,3.5,8.0,0.0,0.0,11.5,6223,924,864,12,sppa-f3021cf49018e1f8
synthetic,0.3,moving_car,,,moving_car_01,6,2026-07-02T12:01:06Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,178.7,178.7,3.3,3.3,8.5,0.0,0.0,11.8,6290,964,864,12,sppa-99438018b47a5f52
synthetic,0.3,moving_car,,,moving_car_01,7,2026-07-02T12:01:07Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,191.3,191.3,3.5,3.5,8.6,0.0,0.0,12.1,6262,950,864,12,sppa-a560b794d835cdf3
synthetic,0.3,moving_car,,,moving_car_01,8,2026-07-02T12:01:08Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,188.3,188.3,3.3,3.3,9.0,0.0,0.0,12.3,6260,949,864,12,sppa-e34dc3f8ebfa6757
synthetic,0.3,moving_car,,,moving_car_01,9,2026-07-02T12:01:09Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,190.7,190.7,3.4,3.4,8.8,0.0,0.0,12.200000000000001,6290,964,864,12,sppa-61f92fef34f11f47
synthetic,0.3,moving_car,,,moving_car_01,10,2026-07-02T12:01:10Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,183.6,183.6,3.3,3.3,8.6,0.0,0.0,11.899999999999999,6261,950,864,12,sppa-4766bf2ac8321114
synthetic,0.3,moving_car,,,moving_car_01,11,2026-07-02T12:01:11Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,181.1,181.1,3.3,3.3,8.4,0.0,0.0,11.7,6263,951,864,12,sppa-d8d23b896f0c04b1
synthetic,0.3,truck_scale_change,,,truck_scale_01,0,2026-07-02T12:02:00Z,truck,truck,exact_class,create,first_descriptor_for_track,mask_pca_axial,True,metric_dims_input,313.4,313.4,1.0,1.0,55.3,474.0,843.6999999999999,0.0,8143,6563,1668,19,
synthetic,0.3,truck_scale_change,,,truck_scale_01,1,2026-07-02T12:02:01Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,289.0,289.0,4.0,4.0,9.3,0.0,0.0,13.3,8200,943,1668,19,sppa-c49fbd78ca060362
synthetic,0.3,truck_scale_change,,,truck_scale_01,2,2026-07-02T12:02:02Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,292.1,292.1,3.9,3.9,8.7,0.0,0.0,12.6,8155,943,1668,19,sppa-31a073c92d9bf356
synthetic,0.3,truck_scale_change,,,truck_scale_01,3,2026-07-02T12:02:03Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,286.7,286.7,3.8,3.8,8.6,0.0,0.0,12.399999999999999,8200,943,1668,19,sppa-7c8c39e7e82fcb35
synthetic,0.3,truck_scale_change,,,truck_scale_01,4,2026-07-02T12:02:04Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,286.4,286.4,3.7,3.7,8.6,0.0,0.0,12.3,8200,943,1668,19,sppa-01c6ccbb515635e9
synthetic,0.3,truck_scale_change,,,truck_scale_01,5,2026-07-02T12:02:05Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,293.2,293.2,4.1,4.1,8.9,0.0,0.0,13.0,8193,942,1668,19,sppa-b742ef5c37457027
synthetic,0.3,truck_scale_change,,,truck_scale_01,6,2026-07-02T12:02:06Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,286.2,286.2,3.6,3.6,8.4,0.0,0.0,12.0,8197,943,1668,19,sppa-705149cb2b133639
synthetic,0.3,truck_scale_change,,,truck_scale_01,7,2026-07-02T12:02:07Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,284.9,284.9,3.6,3.6,8.4,0.0,0.0,12.0,8197,943,1668,19,sppa-5f59a9a18bd8a089
synthetic,0.3,truck_scale_change,,,truck_scale_01,8,2026-07-02T12:02:08Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,286.5,286.5,3.6,3.6,8.5,0.0,0.0,12.1,8183,943,1668,19,sppa-dee5fb384a7fca7c
synthetic,0.3,truck_scale_change,,,truck_scale_01,9,2026-07-02T12:02:09Z,truck,truck,exact_class,shape_param_update,shape_ratio_ge_0.30,track_velocity,False,metric_dims_input,287.8,287.8,2.8,2.8,13.9,0.0,0.0,16.7,8145,1353,1668,19,sppa-502a8ddd36f67cfa
synthetic,0.3,truck_scale_change,,,truck_scale_01,10,2026-07-02T12:02:10Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,288.7,288.7,3.9,3.9,9.0,0.0,0.0,12.9,8194,943,1668,19,sppa-35f24821845b4719
synthetic,0.3,truck_scale_change,,,truck_scale_01,11,2026-07-02T12:02:11Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,290.1,290.1,3.6,3.6,8.6,0.0,0.0,12.2,8198,944,1668,19,sppa-e5e63ff059690584
synthetic,0.3,class_change,,,class_change_01,0,2026-07-02T12:03:00Z,car,car,exact_class,create,first_descriptor_for_track,mask_pca_axial,True,metric_dims_input,199.0,199.0,0.9,0.9,41.6,225.5,467.0,0.0,6226,4658,864,12,
synthetic,0.3,class_change,,,class_change_01,1,2026-07-02T12:03:01Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,187.0,187.0,3.6,3.6,8.8,0.0,0.0,12.4,6221,925,864,12,sppa-4e5e1cc09d6833a4
synthetic,0.3,class_change,,,class_change_01,2,2026-07-02T12:03:02Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,184.2,184.2,3.3,3.3,8.5,0.0,0.0,11.8,6263,925,864,12,sppa-ae8b352309136db8
synthetic,0.3,class_change,,,class_change_01,3,2026-07-02T12:03:03Z,truck,truck,exact_class,regenerate_topology,archetype_change,track_velocity,False,metric_dims_input,296.9,296.9,1.2,1.2,54.0,465.9,818.0,0.0,8161,6584,1668,19,sppa-028da44cfb3925b2
synthetic,0.3,class_change,,,class_change_01,4,2026-07-02T12:03:04Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,293.4,293.4,4.3,4.3,9.0,0.0,0.0,13.3,8173,927,1668,19,sppa-28bb6de7b9e450b2
synthetic,0.3,class_change,,,class_change_01,5,2026-07-02T12:03:05Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,291.7,291.7,3.8,3.8,8.8,0.0,0.0,12.600000000000001,8176,927,1668,19,sppa-e6005980fbdc5a86
