source_kind,shape_threshold,scenario,source_log,source_event_index,track_id,frame_id,timestamp,label,archetype,resolution_status,action,reason,yaw_source,yaw_ambiguous,scale_source,descriptor_build_us,schedule_us,effective_create_us,descriptor_bytes,packet_bytes,triangles,parts
synthetic,0.3,static_tower,,,static_tower_01,3,2026-07-02T12:00:03Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,84.6,3.4,0.0,4101,914,90,4
synthetic,0.3,static_tower,,,static_tower_01,4,2026-07-02T12:00:04Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,84.2,3.2,0.0,4101,914,90,4
synthetic,0.3,static_tower,,,static_tower_01,5,2026-07-02T12:00:05Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,84.8,3.2,0.0,4101,914,90,4
synthetic,0.3,static_tower,,,static_tower_01,6,2026-07-02T12:00:06Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,83.5,3.2,0.0,4101,914,90,4
synthetic,0.3,static_tower,,,static_tower_01,7,2026-07-02T12:00:07Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,81.5,3.0,0.0,4101,914,90,4
synthetic,0.3,static_tower,,,static_tower_01,8,2026-07-02T12:00:08Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,105.8,3.4,0.0,4101,914,90,4
synthetic,0.3,static_tower,,,static_tower_01,9,2026-07-02T12:00:09Z,tower,tower,exact_class,no_op,descriptor_equivalent_under_policy,mask_pca_axial,True,metric_dims_input,84.1,3.2,0.0,4101,914,90,4
synthetic,0.3,moving_car,,,moving_car_01,0,2026-07-02T12:01:00Z,car,car,exact_class,create,first_descriptor_for_track,mask_pca_axial,True,metric_dims_input,197.6,0.9,240.8,6099,4627,864,12
synthetic,0.3,moving_car,,,moving_car_01,1,2026-07-02T12:01:01Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,185.8,3.5,0.0,6122,905,864,12
synthetic,0.3,moving_car,,,moving_car_01,2,2026-07-02T12:01:02Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,182.9,3.7,0.0,6117,902,864,12
synthetic,0.3,moving_car,,,moving_car_01,3,2026-07-02T12:01:03Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,183.5,3.5,0.0,6150,919,864,12
synthetic,0.3,moving_car,,,moving_car_01,4,2026-07-02T12:01:04Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,189.2,3.8,0.0,6117,902,864,12
synthetic,0.3,moving_car,,,moving_car_01,5,2026-07-02T12:01:05Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,181.9,3.5,0.0,6122,905,864,12
synthetic,0.3,moving_car,,,moving_car_01,6,2026-07-02T12:01:06Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,192.9,3.5,0.0,6189,945,864,12
synthetic,0.3,moving_car,,,moving_car_01,7,2026-07-02T12:01:07Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,190.4,3.8,0.0,6161,931,864,12
synthetic,0.3,moving_car,,,moving_car_01,8,2026-07-02T12:01:08Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,188.8,3.7,0.0,6159,930,864,12
synthetic,0.3,moving_car,,,moving_car_01,9,2026-07-02T12:01:09Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,188.4,3.3,0.0,6189,945,864,12
synthetic,0.3,moving_car,,,moving_car_01,10,2026-07-02T12:01:10Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,188.2,3.4,0.0,6160,931,864,12
synthetic,0.3,moving_car,,,moving_car_01,11,2026-07-02T12:01:11Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,188.5,3.5,0.0,6162,932,864,12
synthetic,0.3,truck_scale_change,,,truck_scale_01,0,2026-07-02T12:02:00Z,truck,truck,exact_class,create,first_descriptor_for_track,mask_pca_axial,True,metric_dims_input,315.3,0.9,498.8,8061,6563,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,1,2026-07-02T12:02:01Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,298.5,4.2,0.0,8099,924,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,2,2026-07-02T12:02:02Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,297.3,4.0,0.0,8054,924,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,3,2026-07-02T12:02:03Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,297.6,3.7,0.0,8099,924,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,4,2026-07-02T12:02:04Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,299.9,3.8,0.0,8099,924,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,5,2026-07-02T12:02:05Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,303.6,4.0,0.0,8092,923,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,6,2026-07-02T12:02:06Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,305.9,4.2,0.0,8096,924,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,7,2026-07-02T12:02:07Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,294.6,4.0,0.0,8096,924,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,8,2026-07-02T12:02:08Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,297.3,3.8,0.0,8082,924,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,9,2026-07-02T12:02:09Z,truck,truck,exact_class,shape_param_update,shape_ratio_ge_0.30,track_velocity,False,metric_dims_input,297.3,2.9,0.0,8044,1334,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,10,2026-07-02T12:02:10Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,300.0,4.0,0.0,8093,924,1668,19
synthetic,0.3,truck_scale_change,,,truck_scale_01,11,2026-07-02T12:02:11Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,297.5,4.1,0.0,8097,925,1668,19
synthetic,0.3,class_change,,,class_change_01,0,2026-07-02T12:03:00Z,car,car,exact_class,create,first_descriptor_for_track,mask_pca_axial,True,metric_dims_input,202.1,1.0,230.8,6144,4658,864,12
synthetic,0.3,class_change,,,class_change_01,1,2026-07-02T12:03:01Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,191.8,4.3,0.0,6120,906,864,12
synthetic,0.3,class_change,,,class_change_01,2,2026-07-02T12:03:02Z,car,car,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,191.5,3.7,0.0,6162,906,864,12
synthetic,0.3,class_change,,,class_change_01,3,2026-07-02T12:03:03Z,truck,truck,exact_class,regenerate_topology,archetype_change,track_velocity,False,metric_dims_input,298.2,1.2,473.2,8060,6565,1668,19
synthetic,0.3,class_change,,,class_change_01,4,2026-07-02T12:03:04Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,296.3,4.4,0.0,8072,908,1668,19
synthetic,0.3,class_change,,,class_change_01,5,2026-07-02T12:03:05Z,truck,truck,exact_class,pose_update,pose_yaw_or_confidence_bucket_change,track_velocity,False,metric_dims_input,295.2,4.1,0.0,8075,908,1668,19
