model,label,mesh_path,status,front_png,faces_total,faces_rendered,side_png,top_png,iso_png
sppa_parametric,car_compact,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\outputs_scale\sppa_parametric\car_compact\car_compact.obj,ok,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\car_compact\front.png,864,864,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\car_compact\side.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\car_compact\top.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\car_compact\iso.png
sppa_parametric,car_long,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\outputs_scale\sppa_parametric\car_long\car_long.obj,ok,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\car_long\front.png,864,864,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\car_long\side.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\car_long\top.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\car_long\iso.png
sppa_parametric,cow_large,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\outputs_scale\sppa_parametric\cow_large\cow_large.obj,ok,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\cow_large\front.png,1056,1056,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\cow_large\side.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\cow_large\top.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\cow_large\iso.png
sppa_parametric,cow_small,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\outputs_scale\sppa_parametric\cow_small\cow_small.obj,ok,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\cow_small\front.png,1056,1056,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\cow_small\side.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\cow_small\top.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\cow_small\iso.png
sppa_parametric,tractor_large,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\outputs_scale\sppa_parametric\tractor_large\tractor_large.obj,ok,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tractor_large\front.png,960,960,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tractor_large\side.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tractor_large\top.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tractor_large\iso.png
sppa_parametric,tractor_small,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\outputs_scale\sppa_parametric\tractor_small\tractor_small.obj,ok,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tractor_small\front.png,960,960,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tractor_small\side.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tractor_small\top.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tractor_small\iso.png
sppa_parametric,tree_short,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\outputs_scale\sppa_parametric\tree_short\tree_short.obj,ok,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tree_short\front.png,488,488,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tree_short\side.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tree_short\top.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tree_short\iso.png
sppa_parametric,tree_tall,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\outputs_scale\sppa_parametric\tree_tall\tree_tall.obj,ok,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tree_tall\front.png,488,488,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tree_tall\side.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tree_tall\top.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\tree_tall\iso.png
sppa_parametric,truck_long,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\outputs_scale\sppa_parametric\truck_long\truck_long.obj,ok,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\truck_long\front.png,1692,1692,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\truck_long\side.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\truck_long\top.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\truck_long\iso.png
sppa_parametric,truck_short,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\outputs_scale\sppa_parametric\truck_short\truck_short.obj,ok,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\truck_short\front.png,1284,1284,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\truck_short\side.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\truck_short\top.png,D:\Deep-AeroTwin-UE57-Test\experiments\sppa_scale_variants\20260702_parametric_parts\views\models\sppa_parametric\truck_short\iso.png
